Date,forecast_load_mw,Temperature
2023-03-03,10766.111111111111,35.5
2023-03-04,9852.283333333333,39.5
2023-03-05,9134.25,40.5
2023-03-06,9970.694444444443,47.5
2023-03-07,10401.644444444444,40.5
2023-03-08,10550.977777777778,41.5
2023-03-09,10642.677777777775,36.5
2023-03-10,10655.859154929578,35.0
2023-03-11,10509.173913043478,35.5
2023-03-12,9424.35632183908,33.5
2023-03-13,10818.420212765956,29.5
2023-03-14,11076.217391304348,29.0
2023-03-15,10807.022222222222,36.5
2023-03-16,10441.933333333332,45.5
2023-03-17,10448.577777777778,34.0
2023-03-18,10445.133333333331,18.5
2023-03-19,9939.377777777778,29.5
2023-03-20,10464.383333333331,41.0
2023-03-21,10240.583333333334,45.5
2023-03-22,10132.794444444444,46.5
2023-03-23,10237.066666666668,42.0
2023-03-24,10320.822222222225,40.0
2023-03-25,9800.566666666668,39.0
2023-03-26,9264.633333333331,41.0
2023-03-27,10232.655555555555,35.5
2023-03-28,10374.772222222222,40.0
2023-03-29,10449.06111111111,59.5
2023-03-30,10592.916666666666,42.0
2023-04-01,9066.211111111112,40.0
2023-04-02,8715.7,43.0
2023-04-03,9508.466666666667,54.0
2023-04-04,9861.405555555555,56.5
2023-04-05,9886.127777777778,55.0
2023-04-06,9741.372222222222,42.0
2023-04-07,9595.788888888888,42.0
2023-04-08,8764.027777777777,49.5
2023-04-09,7975.177777777778,54.5
2023-04-10,8997.016666666666,60.0
2023-04-11,9559.105555555556,65.5
2023-04-12,10171.622222222222,69.5
2023-04-13,10545.077777777778,70.0
2023-04-14,10341.727777777778,69.5
2023-04-15,9587.983333333334,73.5
2023-04-16,8647.933333333332,49.0
2023-04-17,9832.744444444445,35.5
2023-04-18,9771.805555555557,45.5
2023-04-19,9448.616666666669,53.0
2023-04-20,9488.672222222222,63.5
2023-04-21,9294.222222222224,53.5
2023-04-22,8593.883333333333,41.0
2023-04-23,8452.961111111112,39.0
2023-04-24,9468.011111111113,45.0
2023-04-25,9660.333333333334,40.5
2023-04-26,9604.06111111111,41.5
2023-04-27,9475.972222222224,52.0
2023-04-28,9171.327777777778,54.0
2023-04-29,8521.444444444445,51.0
2023-04-30,8288.694444444445,44.0
2023-05-01,9682.255555555555,45.0
2023-05-02,9778.55,48.0
2023-05-03,9482.488888888887,48.5
2023-05-04,9383.011111111113,57.0
2023-05-05,9405.083333333334,66.5
2023-05-06,8890.455555555556,68.5
2023-05-07,9004.41111111111,72.5
2023-05-08,9691.283333333333,55.5
2023-05-09,9516.15,58.0
2023-05-10,9640.761111111113,65.0
2023-05-11,10174.994444444445,69.5
2023-05-12,10252.666666666666,67.0
2023-05-13,9075.06111111111,63.0
2023-05-14,8310.416666666666,57.5
2023-05-15,9152.194444444443,59.5
2023-05-16,9667.888888888889,66.0
2023-05-17,9452.366666666669,53.0
2023-05-18,9534.666666666666,59.5
2023-05-19,9605.538888888888,65.0
2023-05-20,8605.522222222222,60.0
2023-05-21,8332.861111111111,67.5
2023-05-22,9840.55,69.0
2023-05-23,10894.505555555555,71.5
2023-05-24,10493.244444444445,59.5
2023-05-25,9498.983333333334,54.0
2023-05-26,9259.7,57.5
2023-05-27,8527.277777777777,61.5
2023-05-28,8430.177777777777,50.5
2023-05-29,8892.366666666667,69.5
2023-05-30,11031.066666666668,75.0
2023-05-31,12626.894444444444,80.0
2023-06-01,13414.205555555556,79.5
2023-06-02,13544.538888888888,78.0
2023-06-03,12268.477777777778,75.0
2023-06-04,10722.627777777778,68.0
2023-06-05,11325.116666666669,69.0
2023-06-06,11271.533333333333,69.0
2023-06-07,10524.744444444445,65.0
2023-06-08,10069.716666666667,63.0
2023-06-09,10226.427777777775,69.0
2023-06-10,10273.416666666666,74.0
2023-06-11,9195.75,57.0
2023-06-12,9460.33888888889,59.5
2023-06-13,9626.872222222222,60.0
2023-06-14,9950.222222222224,68.0
2023-06-15,10735.444444444443,66.5
2023-06-16,9989.366666666669,60.0
2023-06-17,9301.527777777776,67.0
2023-06-18,9720.08888888889,73.0
2023-06-19,11893.705555555556,74.0
2023-06-20,12512.18888888889,71.5
2023-06-21,13006.055555555557,74.5
2023-06-22,13084.488888888887,76.0
2023-06-23,12801.511111111113,75.5
2023-06-24,12704.427777777775,79.5
2023-06-25,11752.472222222224,77.0
2023-06-26,11076.527777777776,71.5
2023-06-27,11223.711111111112,71.0
2023-06-28,11822.16111111111,81.5
2023-06-29,13365.261111111113,70.0
2023-07-01,12667.83888888889,79.0
2023-07-02,10700.455555555556,69.5
2023-07-03,11951.733333333334,76.0
2023-07-04,12989.68888888889,81.0
2023-07-05,14472.361111111111,81.0
2023-07-06,12902.611111111111,74.0
2023-07-07,11498.033333333333,72.5
2023-07-08,10291.527777777776,70.0
2023-07-09,10299.005555555555,73.0
2023-07-10,12462.333333333334,76.0
2023-07-11,13366.872222222222,77.5
2023-07-12,11892.922222222222,70.0
2023-07-13,12250.455555555556,70.5
2023-07-14,12902.638888888889,69.0
2023-07-15,12493.283333333333,77.5
2023-07-16,11773.522222222222,74.0
2023-07-17,12159.894444444444,73.0
2023-07-18,12120.294444444444,72.5
2023-07-19,12569.738888888887,74.5
2023-07-20,13717.31111111111,78.5
2023-07-21,12835.133333333331,73.0
2023-07-22,11929.072222222225,75.0
2023-07-23,11658.794444444444,75.0
2023-07-24,13594.827777777778,78.5
2023-07-25,14876.505555555555,80.5
2023-07-26,15778.3,82.0
2023-07-27,16381.244444444445,78.0
2023-07-28,16508.38888888889,79.5
2023-07-29,13471.983333333334,76.0
2023-07-30,11183.894444444444,73.5
2023-08-01,12752.994444444445,77.0
2023-08-02,13548.422222222222,76.5
2023-08-03,14170.261111111113,78.5
2023-08-04,14191.122222222222,78.0
2023-08-05,12433.355555555556,73.0
2023-08-06,10929.333333333334,72.5
2023-08-07,11140.155555555555,74.0
2023-08-08,12266.283333333333,74.5
2023-08-09,12583.533333333333,72.5
2023-08-10,12884.427777777775,75.5
2023-08-11,13172.861111111111,77.5
2023-08-12,12835.888888888889,75.5
2023-08-13,11718.866666666669,70.0
2023-08-14,11420.45,79.5
2023-08-15,11080.105555555556,69.5
2023-08-16,11503.727777777778,75.0
2023-08-17,11750.505555555555,71.5
2023-08-18,11190.605555555556,75.5
2023-08-19,10883.455555555556,78.5
2023-08-20,12678.394444444444,79.5
2023-08-21,13781.633333333331,75.5
2023-08-22,13986.366666666669,79.5
2023-08-23,16447.777777777777,87.5
2023-08-24,18022.43333333333,87.5
2023-08-25,15847.122222222222,76.5
2023-08-26,12478.494444444445,70.0
2023-08-27,10264.861111111111,68.0
2023-08-28,11273.527777777776,75.0
2023-08-29,12060.261111111113,63.0
2023-08-30,11029.466666666667,66.5
2023-09-01,11197.644444444444,71.5
2023-09-02,11930.388888888889,76.5
2023-09-03,13177.06111111111,82.0
2023-09-04,14247.711111111112,82.5
2023-09-05,15879.722222222224,84.0
2023-09-06,14785.977777777778,77.0
2023-09-07,11655.538888888888,67.5
2023-09-08,10356.227777777778,63.0
2023-09-10,9047.788732394369,68.5
2023-09-11,10145.477777777778,65.5
2023-09-12,10063.3,64.5
2023-09-13,9881.55,63.0
2023-09-14,9897.255555555555,73.0
2023-09-15,10060.216666666667,73.0
2023-09-16,9431.372222222222,68.0
2023-09-17,8758.444444444445,66.5
2023-09-18,9617.33888888889,60.5
2023-09-19,9878.738888888887,63.0
2023-09-20,10577.038888888888,66.5
2023-09-21,10956.288888888888,65.5
2023-09-22,10802.477777777778,65.5
2023-09-23,10057.133333333331,67.5
2023-09-24,9064.905555555555,62.5
2023-09-25,10054.794444444444,61.0
2023-09-26,10318.644444444444,70.5
2023-09-27,10174.605555555556,68.0
2023-09-28,10125.372222222222,67.5
2023-09-29,10200.483333333334,72.5
2023-10-01,10021.3,75.0
2023-10-02,11413.81111111111,75.0
2023-10-03,12099.355555555556,75.5
2023-10-04,12196.655555555555,76.0
2023-10-05,11156.677777777775,66.5
2023-10-06,9688.533333333333,55.5
2023-10-07,8684.494444444445,53.5
2023-10-08,8273.322222222223,51.0
2023-10-09,9257.705555555556,51.5
2023-10-10,9462.155555555555,53.0
2023-10-11,9393.377777777778,54.5
2023-10-12,9510.127777777778,58.5
2023-10-13,9437.805555555557,57.0
2023-10-14,8730.083333333334,53.0
2023-10-15,8251.783333333333,53.5
2023-10-16,9304.072222222225,49.5
2023-10-17,9529.1,52.5
2023-10-18,9533.366666666669,57.0
2023-10-19,9525.955555555556,55.5
2023-10-20,9461.683333333332,56.0
2023-10-21,8711.261111111111,62.5
2023-10-22,8239.833333333334,51.5
2023-10-23,9366.33888888889,56.0
2023-10-24,9934.944444444443,56.5
2023-10-25,10097.972222222224,45.5
2023-10-26,10156.65,65.0
2023-10-27,9985.494444444445,68.5
2023-10-28,8886.216666666667,58.5
2023-10-29,8648.35,65.0
2023-10-30,10009.177777777775,37.5
2023-10-31,10600.994444444445,34.0
2023-11-01,10566.583333333334,35.5
2023-11-02,10332.122222222222,46.0
2023-11-03,9879.505555555555,53.0
2023-11-04,8926.766666666666,50.5
2023-11-05,8510.789772727272,50.0
2023-11-06,9453.714285714286,62.0
2023-11-07,9758.883333333331,48.5
2023-11-08,9823.65,51.5
2023-11-09,9766.766666666666,48.0
2023-11-10,9910.994444444445,41.0
2023-11-11,9474.3,40.5
2023-11-12,8810.18888888889,49.5
2023-11-13,9437.072222222225,50.5
2023-11-14,9828.883333333331,46.5
2023-11-15,9754.433333333332,53.5
2023-11-16,9762.511111111113,55.0
2023-11-17,9732.16111111111,47.0
2023-11-18,9272.616666666669,42.0
2023-11-19,8796.455555555556,44.5
2023-11-20,9828.644444444444,46.0
2023-11-21,10334.538888888888,40.0
2023-11-22,10409.961111111112,40.0
2023-11-23,9559.233333333334,40.0
2023-11-24,9322.416666666666,29.5
2023-11-25,9637.755555555555,31.5
2023-11-26,9616.966666666667,23.5
2023-11-27,10885.244444444445,30.5
2023-11-28,11688.43888888889,19.0
2023-12-01,10708.0,41.5
2023-12-02,9848.31111111111,41.0
2023-12-03,9366.277777777776,38.0
2023-12-04,10474.238888888887,36.5
2023-12-05,10879.966666666667,36.5
2023-12-06,10860.466666666667,35.5
2023-12-07,10629.083333333334,43.5
2023-12-08,10079.288732394369,51.0
2023-12-09,10101.4,44.5
2023-12-10,9873.157894736842,32.5
2023-12-11,11019.258064516129,32.0
2023-12-12,11249.0,32.5
2023-12-13,11267.25,32.0
2023-12-14,11106.538888888888,41.5
2023-12-15,10623.638888888889,44.0
2023-12-16,9897.672222222222,43.5
2023-12-17,9354.138888888889,40.0
2023-12-18,10741.405555555555,28.0
2023-12-19,11581.344444444445,25.0
2023-12-20,11318.55,37.5
2023-12-21,11128.377777777778,40.5
2023-12-22,10666.366666666669,40.5
2023-12-23,9707.216666666667,46.0
2023-12-24,9031.81690140845,51.5
2023-12-25,8659.52380952381,54.5
2023-12-26,9575.051612903226,40.5
2023-12-27,10289.527777777776,36.0
2023-12-28,10687.383333333331,32.5
2023-12-29,10576.144444444444,33.5
